user_id,total_spent,transaction_count,avg_transaction_value,days_since_last_purchase,registration_date,city
U06314,7488.45,15,499.22999999999996,305,20240409,Grenoble
U01307,6881.75,9,764.6388888888889,386,20220317,Lille
U07202,3991.47,15,266.098,290,20230809,Nîmes
U05640,984.37,11,89.48818181818181,437,20220906,Nîmes
U09580,1372.2,9,152.46666666666667,355,20220329,Montpellier
U06497,548.83,10,54.883,302,20230805,Lyon
U07556,6993.0,9,777.0,393,20231210,Nantes
U08786,2376.74,11,216.0672727272727,382,20221210,Lille
U02010,3565.4200000000005,11,324.12909090909096,409,20230802,Nantes
U02633,5897.6900000000005,12,491.4741666666667,300,20231230,Nice
U05534,2085.44,7,297.92,294,20240726,Grenoble
U06192,1324.2799999999997,12,110.35666666666664,295,20230704,Lyon
U03161,94.9,6,15.816666666666668,292,20221118,Strasbourg
U07339,1860.1100000000001,10,186.01100000000002,369,20221016,Angers
U04797,13199.890000000003,12,1099.9908333333335,282,20241118,Toulouse
U01770,1173.81,8,146.72625,301,20230410,Strasbourg
U05205,13182.720000000001,10,1318.2720000000002,310,20231222,Marseille
U09421,1046.82,9,116.31333333333333,296,20240501,Le Havre
U07863,3349.87,8,418.73375,300,20220129,Angers
U05400,392.56,10,39.256,360,20231215,Nice
U09782,320.1,5,64.02000000000001,458,20240811,Rennes
U03459,2113.29,14,150.9492857142857,274,20231031,Toulon
U01233,248.53,5,49.706,413,20240604,Paris
U04645,1074.28,12,89.52333333333333,283,20240213,Lille
U04713,3057.92,8,382.24,323,20230911,Reims
U02886,2699.62,9,299.9577777777778,460,20220215,Nice
U09738,2169.91,10,216.99099999999999,317,20240204,Le Havre
U06526,2140.55,12,178.3791666666667,327,20241127,Toulon
U09874,1620.96,12,135.08,278,20240322,Dijon
U08331,6419.24,12,534.9366666666666,345,20220610,Saint-Etienne
U04148,962.46,10,96.24600000000001,325,20240328,Dijon
U05329,2733.9900000000002,10,273.399,287,20231130,Angers
U06132,3174.2400000000002,13,244.1723076923077,287,20220618,Le Havre
U01184,1617.88,7,231.1257142857143,470,20220227,Lille
U00399,8329.640000000001,16,520.6025000000001,294,20230621,Villeurbanne
U03927,4478.49,8,559.81125,309,20240626,Angers
U04196,9549.89,11,868.1718181818181,296,20221018,Strasbourg
U05683,4042.2400000000002,16,252.64000000000001,277,20221227,Nîmes
U03758,1038.8600000000001,9,115.4288888888889,288,20230331,Le Havre
U06894,3841.98,9,426.88666666666666,307,20220615,Reims
U03740,7758.3099999999995,12,646.5258333333333,433,20230118,Grenoble
U02005,7038.71,11,639.8827272727273,293,20241017,Paris
U05719,3497.5999999999995,12,291.46666666666664,292,20220305,Marseille
U02130,2608.4800000000005,5,521.6960000000001,660,20240621,Paris
U01221,1207.1,12,100.59166666666665,528,20220929,Nantes
U01710,3700.76,12,308.3966666666667,325,20230612,Rennes
U05293,10433.67,13,802.59,271,20230218,Angers
U09279,897.03,8,112.12875,303,20240903,Strasbourg
U08799,433.09,6,72.18166666666666,462,20230401,Strasbourg
U08578,1837.94,5,367.588,489,20231223,Villeurbanne
U09195,1278.76,7,182.68,269,20220517,Bordeaux
U09403,809.54,8,101.1925,417,20240316,Toulouse
U08784,2758.1099999999997,8,344.76374999999996,287,20231201,Paris
U08856,7414.08,12,617.84,341,20230217,Bordeaux
U01771,3613.61,9,401.51222222222225,355,20231008,Grenoble
U05394,2149.64,9,238.84888888888887,320,20240623,Nantes
U06892,5134.51,9,570.5011111111112,403,20240619,Angers
U01161,4388.18,11,398.92545454545456,337,20241127,Toulon
U02444,4180.28,16,261.2675,282,20240703,Saint-Etienne
U00016,2204.1499999999996,11,200.3772727272727,284,20230802,Toulouse
U00796,3175.1700000000005,6,529.195,436,20220505,Saint-Etienne
U05627,9347.97,15,623.198,284,20240810,Nîmes
U04306,3525.9900000000002,11,320.54454545454547,314,20221218,Marseille
U06568,886.11,9,98.45666666666666,270,20220217,Strasbourg
U01019,3565.82,8,445.7275,329,20240421,Reims
U00476,2966.25,10,296.625,308,20240308,Nîmes
U07814,1620.8700000000001,6,270.14500000000004,335,20220327,Montpellier
U07933,6453.33,13,496.40999999999997,282,20221209,Lyon
U07432,4556.55,6,759.4250000000001,353,20231225,Angers
U06199,4086.47,7,583.7814285714286,278,20231228,Angers
U08316,2578.07,7,368.2957142857143,322,20220125,Saint-Etienne
U07677,12731.57,10,1273.157,280,20240809,Bordeaux
U07411,1201.2,8,150.15,454,20230514,Saint-Etienne
U09016,808.18,7,115.4542857142857,312,20240319,Nîmes
U01891,3843.19,6,640.5316666666666,360,20231223,Montpellier
U06515,5814.139999999999,11,528.5581818181818,322,20240424,Le Havre
U06975,1384.3899999999999,20,69.2195,291,20220514,Toulouse
U09730,1763.85,9,195.98333333333332,340,20230813,Nice
U00471,2644.9500000000003,12,220.41250000000002,318,20230610,Reims
U03930,3356.9500000000007,11,305.1772727272728,267,20231006,Bordeaux
U09523,4722.8,13,363.2923076923077,334,20230423,Nantes
U03838,1276.96,10,127.696,275,20220922,Marseille
U04173,807.95,11,73.45,361,20231002,Reims
U06329,16223.909999999998,16,1013.9943749999999,272,20221116,Reims
U06370,1983.8600000000001,9,220.4288888888889,369,20231217,Grenoble
U04466,7895.089999999999,4,1973.7724999999998,465,20230305,Bordeaux
U05005,1004.3999999999999,5,200.87999999999997,294,20231004,Nîmes
U00786,1067.9,10,106.79,445,20241105,Nîmes
U07820,843.19,7,120.4557142857143,315,20230725,Nîmes
U01064,2551.71,8,318.96375,415,20231129,Grenoble
U00982,3076.3500000000004,5,615.2700000000001,397,20241113,Montpellier
U03944,2964.93,9,329.43666666666667,276,20240214,Paris
U06024,5713.06,10,571.306,272,20240919,Reims
U05287,2395.59,9,266.1766666666667,377,20240126,Nantes
U05991,7691.85,15,512.7900000000001,297,20240326,Lyon
U07460,4933.03,6,822.1716666666666,313,20230404,Strasbourg
U06216,11120.82,8,1390.1025,366,20241126,Lille
U02185,1278.7000000000003,10,127.87000000000003,405,20240909,Toulouse
U05910,3439.91,13,264.60846153846154,332,20230628,Lille
U07424,1368.58,11,124.41636363636363,280,20220612,Villeurbanne
U06807,8330.929999999998,13,640.8407692307691,274,20231025,Paris
U00959,3668.54,5,733.708,273,20240306,Saint-Etienne
U05188,3641.1200000000003,8,455.14000000000004,332,20230910,Nice
U05391,1224.8999999999999,13,94.22307692307692,295,20220407,Angers
U04974,224.21999999999997,5,44.843999999999994,428,20241122,Angers
U07973,1769.68,9,196.63111111111112,346,20221109,Strasbourg
U02613,4008.92,12,334.07666666666665,294,20221031,Toulon
U04965,2192.9100000000003,10,219.29100000000003,388,20221230,Rennes
U02435,5722.7300000000005,7,817.5328571428572,394,20230713,Bordeaux
U07582,5123.34,13,394.1030769230769,294,20231222,Lyon
U05360,292.86,9,32.54,276,20230912,Villeurbanne
U06390,5457.359999999999,7,779.622857142857,491,20220220,Dijon
U02045,1680.6399999999996,6,280.1066666666666,273,20230416,Dijon
U01836,1775.6,6,295.93333333333334,272,20230713,Marseille
U08685,2000.4899999999998,14,142.89214285714283,346,20221010,Lille
U05466,4001.9,10,400.19,355,20220116,Nice
U08084,733.01,11,66.63727272727273,282,20240428,Dijon
U05507,13202.32,7,1886.0457142857142,357,20220601,Le Havre
U04905,2848.7599999999993,12,237.39666666666662,333,20221103,Villeurbanne
U08539,1258.0,9,139.77777777777777,268,20230530,Nice
U01274,7872.659999999999,12,656.055,297,20220110,Paris
U02784,1181.4299999999998,10,118.14299999999999,273,20231213,Marseille
U05318,2114.7700000000004,9,234.9744444444445,387,20230819,Strasbourg
U06638,864.02,8,108.0025,274,20230320,Dijon
U09238,6735.710000000001,11,612.3372727272728,370,20240922,Dijon
U08019,2504.08,7,357.7257142857143,270,20230904,Angers
U02711,8227.29,14,587.6635714285715,356,20220609,Grenoble
U09752,14077.34,12,1173.1116666666667,398,20241030,Le Havre
U03304,11372.24,12,947.6866666666666,274,20230501,Paris
U09949,968.09,10,96.809,412,20230418,Marseille
U04488,2143.3,10,214.33,313,20241119,Grenoble
U04123,2692.84,11,244.80363636363637,325,20220717,Montpellier
U09160,1097.4,6,182.9,302,20240415,Toulouse
U05504,2386.59,13,183.58384615384617,293,20230824,Toulon
U09079,10091.34,13,776.256923076923,367,20240507,Grenoble
U02689,8332.02,10,833.202,296,20240605,Bordeaux
U06261,1986.01,5,397.202,283,20240830,Toulouse
U03013,2320.2400000000002,12,193.35333333333335,274,20220829,Nîmes
U00347,8354.349999999999,11,759.4863636363635,314,20240401,Grenoble
U00021,1986.13,8,248.26625,319,20231020,Grenoble
U03687,2766.66,11,251.51454545454544,325,20230717,Saint-Etienne
U09464,5179.74,10,517.9739999999999,318,20240426,Bordeaux
U02596,2420.79,12,201.7325,294,20240507,Dijon
U06507,5384.0199999999995,12,448.6683333333333,293,20241103,Montpellier
U04109,3023.1900000000005,9,335.9100000000001,335,20240720,Dijon
U04652,3936.94,6,656.1566666666666,342,20220430,Nîmes
U06278,2408.8,7,344.11428571428576,386,20220714,Montpellier
U02071,3977.5899999999997,9,441.9544444444444,323,20221019,Le Havre
U02339,1612.27,9,179.14111111111112,302,20231004,Toulouse
U06145,3218.2,7,459.74285714285713,322,20240312,Dijon
U05958,2556.2400000000002,8,319.53000000000003,464,20231121,Le Havre
U03917,4856.51,10,485.651,475,20220820,Toulon
U05096,3445.8999999999996,7,492.27142857142854,372,20240428,Reims
U00619,171.48,6,28.58,386,20220917,Saint-Etienne
U04833,7396.52,8,924.565,295,20240114,Grenoble
U04744,7844.120000000001,11,713.1018181818182,314,20220527,Rennes
U07855,3035.0,8,379.375,344,20231205,Toulouse
U00149,6522.070000000001,6,1087.0116666666668,269,20220412,Toulon
U07482,3480.5299999999997,9,386.7255555555555,292,20220618,Nantes
U03024,2821.08,8,352.635,510,20230420,Grenoble
U06150,7673.52,11,697.5927272727273,400,20230914,Toulouse
U05129,4151.79,11,377.43545454545455,371,20220101,Toulouse
U01084,1751.9299999999998,9,194.65888888888887,478,20240327,Nîmes
U05469,768.6299999999999,10,76.86299999999999,400,20220724,Angers
U07495,2029.4399999999998,10,202.944,273,20220213,Dijon
U04525,7782.719999999999,12,648.56,316,20220418,Nantes
U00298,2861.3699999999994,19,150.59842105263155,299,20231229,Grenoble
U06244,514.87,5,102.974,293,20241025,Angers
U03757,5409.220000000001,13,416.09384615384624,290,20231228,Rennes
U06989,3458.1099999999997,11,314.3736363636363,281,20221229,Angers
U04953,5117.57,12,426.46416666666664,469,20240114,Montpellier
U09044,631.0899999999999,4,157.77249999999998,623,20220427,Toulon
U08995,6375.5,10,637.55,294,20230131,Bordeaux
U05909,3355.62,9,372.84666666666664,296,20220710,Reims
U06398,3232.82,13,248.67846153846156,296,20241019,Villeurbanne
U07045,2435.0299999999997,6,405.8383333333333,300,20220305,Toulouse
U06509,1981.2600000000002,10,198.12600000000003,384,20220802,Le Havre
U08610,3216.3500000000004,16,201.02187500000002,344,20240317,Marseille
U04784,3035.3000000000006,11,275.9363636363637,267,20220831,Villeurbanne
U02108,346.54,9,38.504444444444445,343,20220226,Reims
U03347,1117.19,8,139.64875,274,20241123,Dijon
U02593,6849.880000000001,14,489.2771428571429,276,20221221,Le Havre
U02611,3754.88,8,469.36,377,20231229,Grenoble
U02340,6629.98,14,473.57,295,20240705,Lille
U03377,7350.8,13,565.4461538461538,271,20230121,Toulouse
U00138,279.22,4,69.805,541,20240717,Nice
U07539,241.84000000000003,5,48.36800000000001,575,20240906,Strasbourg
U04519,7568.52,8,946.065,269,20220804,Saint-Etienne
U01431,1704.75,15,113.65,301,20220216,Lille
U00192,21756.980000000003,15,1450.4653333333335,295,20230719,Bordeaux
U06267,1322.44,8,165.305,267,20230517,Lille
U07427,1765.5300000000002,8,220.69125000000003,301,20240209,Lille
U04539,2650.88,8,331.36,364,20230127,Marseille
U02204,5336.349999999999,16,333.52187499999997,295,20220913,Toulouse
U08146,2114.33,11,192.2118181818182,316,20240116,Villeurbanne
U07224,822.53,7,117.50428571428571,335,20220602,Toulouse
U01618,1534.5700000000002,13,118.04384615384616,272,20230919,Angers
U04224,2420.55,6,403.425,299,20230618,Nîmes
U07236,2142.4700000000003,7,306.06714285714287,277,20220108,Rennes
U00551,3431.68,8,428.96,279,20230815,Saint-Etienne
U09792,3121.94,9,346.88222222222225,273,20220116,Lille
U07090,5398.3099999999995,16,337.39437499999997,307,20221103,Toulouse
U03216,2204.5699999999997,11,200.4154545454545,288,20221113,Lyon
U00745,4845.18,13,372.7061538461539,339,20220707,Saint-Etienne
U00366,951.9100000000001,7,135.98714285714286,558,20241121,Paris
U03584,463.44000000000005,8,57.93000000000001,289,20240120,Nîmes
U07378,1368.85,9,152.09444444444443,267,20231208,Nantes
U01469,6140.139999999999,12,511.6783333333333,271,20241110,Marseille
U00079,1837.3400000000001,8,229.66750000000002,363,20220815,Paris
U01601,1228.0,3,409.3333333333333,626,20240407,Toulon
U08060,1432.8300000000002,10,143.28300000000002,267,20220916,Nantes
U05439,4108.709999999999,10,410.8709999999999,379,20230430,Montpellier
U02158,2849.2599999999998,11,259.02363636363634,283,20230811,Angers
U00900,3432.29,11,312.0263636363636,296,20220525,Montpellier
U07271,1327.82,9,147.53555555555556,286,20231025,Reims
U03239,1516.5900000000001,5,303.31800000000004,283,20230829,Reims
U04742,4139.4,10,413.93999999999994,357,20220813,Toulouse
U00860,2319.2900000000004,8,289.91125000000005,291,20230110,Paris
U00689,8830.779999999999,15,588.7186666666665,396,20220128,Grenoble
U04326,5898.7,10,589.87,298,20240911,Paris
U09880,3361.11,9,373.4566666666667,285,20231029,Angers
U06335,1865.92,12,155.49333333333334,297,20240307,Le Havre
U01533,8096.089999999999,6,1349.3483333333331,407,20220125,Lille
U00948,2897.58,9,321.9533333333333,335,20220524,Reims
U02961,4951.2699999999995,7,707.3242857142857,295,20240209,Paris
U09130,6987.15,10,698.7149999999999,458,20230101,Grenoble
U02643,9141.68,14,652.9771428571429,349,20231016,Strasbourg
U00152,1958.04,6,326.34,367,20231122,Nice
U05294,3615.7400000000002,10,361.574,295,20241120,Dijon
U04940,482.22,10,48.222,269,20230526,Montpellier
U00209,7078.370000000001,15,471.89133333333336,416,20230908,Nice
U00872,340.09000000000003,5,68.018,648,20220302,Angers
U08216,21458.65,12,1788.2208333333335,301,20220830,Le Havre
U05857,2695.99,9,299.5544444444444,315,20240527,Dijon
U06472,4144.84,9,460.5377777777778,523,20230610,Nantes
U01336,840.1199999999999,8,105.01499999999999,321,20240117,Nice
U04155,656.26,10,65.626,393,20240410,Lille
U04225,3017.23,13,232.0946153846154,278,20230905,Nice
U01972,3976.25,10,397.625,325,20220110,Dijon
U09083,881.35,4,220.3375,535,20230104,Grenoble
U04740,7367.73,11,669.7936363636363,328,20230107,Dijon
U06262,5609.72,14,400.69428571428574,298,20220409,Paris
U07221,4112.89,10,411.28900000000004,356,20241023,Nantes
U09202,1418.1100000000001,8,177.26375000000002,421,20220311,Villeurbanne
U03501,2381.6000000000004,13,183.20000000000002,419,20220204,Bordeaux
U09555,3675.1800000000003,7,525.0257142857143,570,20220716,Nantes
U01227,3243.1099999999997,10,324.311,365,20220517,Montpellier
U08661,2081.27,12,173.43916666666667,291,20221025,Saint-Etienne
U07351,4409.75,9,489.97222222222223,294,20230330,Toulouse
U04491,4663.049999999999,18,259.0583333333333,446,20230727,Marseille
U03157,8879.33,12,739.9441666666667,319,20220714,Paris
U01596,1871.05,14,133.64642857142857,301,20220905,Angers
U04340,8181.969999999999,10,818.1969999999999,348,20240629,Angers
U01267,4665.5,8,583.1875,511,20221021,Marseille
U02454,3082.21,13,237.09307692307692,534,20241007,Reims
U07046,1867.6100000000001,11,169.78272727272727,269,20230206,Lille
U04598,2009.4399999999998,8,251.17999999999998,350,20240928,Lille
U09224,764.75,5,152.95,279,20220221,Le Havre
U07592,7401.700000000001,13,569.3615384615385,348,20231221,Grenoble
U04264,1055.27,7,150.75285714285715,425,20220123,Nice
U08861,394.18,10,39.418,271,20230822,Lyon
U08549,6241.72,9,693.5244444444445,302,20230106,Bordeaux
U05090,1817.16,10,181.716,298,20240521,Nîmes
U05460,1634.6200000000001,9,181.62444444444446,373,20220819,Dijon
U07402,6128.37,13,471.4130769230769,279,20240410,Strasbourg
U08880,6903.62,16,431.47625,272,20230620,Le Havre
U05171,2438.5699999999997,10,243.85699999999997,325,20240703,Nice
U08221,3480.0,9,386.6666666666667,473,20220304,Nice
U08212,2785.35,8,348.16875,338,20240512,Angers
U08528,1664.88,6,277.48,396,20220908,Saint-Etienne
U08748,1529.02,7,218.43142857142857,317,20220904,Reims
U02949,2397.47,5,479.49399999999997,303,20230225,Reims
U03650,4880.13,12,406.6775,497,20230518,Toulouse
U01150,7151.18,13,550.0907692307693,356,20240818,Nantes
U02635,1072.66,13,82.5123076923077,306,20241128,Toulon
U07754,4188.98,15,279.26533333333333,290,20230819,Paris
U01696,2777.8700000000003,11,252.5336363636364,316,20220901,Bordeaux
U07109,1178.24,7,168.32,321,20221118,Grenoble
U08241,4708.589999999999,10,470.8589999999999,334,20230707,Grenoble
U00099,9032.57,17,531.3276470588235,399,20230907,Toulouse
U07849,5456.41,13,419.7238461538461,330,20230115,Le Havre
U06821,2033.6399999999999,7,290.52,443,20230102,Rennes
U01412,3669.250000000001,12,305.7708333333334,295,20230429,Marseille
U06968,4184.68,9,464.9644444444445,281,20230709,Bordeaux
U05103,611.5799999999999,14,43.68428571428571,317,20240228,Marseille
U01823,8920.26,12,743.355,279,20220420,Reims
U00073,1266.93,9,140.77,304,20241021,Nice
U03701,5439.62,19,286.2957894736842,399,20220308,Toulon
U00148,2491.0699999999997,9,276.7855555555555,343,20231230,Montpellier
U08080,986.8199999999999,13,75.90923076923076,277,20220930,Toulouse
U00776,3023.5299999999997,10,302.35299999999995,482,20240427,Nice
U00223,5755.66,9,639.5177777777777,317,20230214,Rennes
U03587,1855.7800000000002,12,154.64833333333334,359,20230924,Nîmes
U02642,5480.91,9,608.99,554,20220520,Grenoble
U01426,4639.420000000001,14,331.3871428571429,356,20231226,Le Havre
U07305,5053.7,9,561.5222222222222,527,20230501,Dijon
U05230,4679.610000000001,7,668.5157142857144,267,20231106,Paris
U02199,5082.96,14,363.06857142857143,287,20230428,Saint-Etienne
U03311,6086.5,8,760.8125,726,20220218,Nantes
U09285,9664.03,8,1208.00375,286,20230518,Le Havre
U01257,4438.52,7,634.0742857142858,377,20220712,Bordeaux
U08379,1575.27,5,315.054,332,20241129,Nîmes
U00874,3441.05,9,382.3388888888889,297,20240325,Nice
U07128,2595.42,11,235.94727272727275,278,20220225,Rennes
U08920,5327.09,9,591.8988888888889,298,20220529,Nantes
U01849,1998.56,9,222.0622222222222,318,20220109,Grenoble
U01844,2753.14,9,305.90444444444444,374,20230903,Villeurbanne
U03883,4097.3,7,585.3285714285714,307,20230514,Paris
U09045,2839.08,6,473.18,396,20221028,Lyon
U09565,7149.02,15,476.60133333333334,286,20241019,Rennes
U08193,5706.42,6,951.07,457,20220722,Toulon
U03849,4253.719999999999,14,303.8371428571428,281,20220715,Lille
U09663,826.25,10,82.625,286,20231215,Nice
U02207,1438.5500000000002,12,119.87916666666668,279,20231001,Nantes
U03951,2855.7100000000005,9,317.30111111111114,269,20231011,Paris
U02687,3124.65,12,260.3875,311,20220105,Saint-Etienne
U01613,3573.7799999999997,13,274.9061538461538,292,20241028,Rennes
U08593,3073.3599999999997,13,236.41230769230768,368,20230126,Bordeaux
U01673,2745.0099999999998,8,343.12624999999997,298,20240507,Nice
U06173,2018.15,8,252.26875,298,20230304,Toulon
U01830,696.49,5,139.298,320,20230929,Grenoble
U09846,1406.02,10,140.602,294,20240726,Rennes
U03044,9649.81,11,877.2554545454545,269,20231016,Nice
U09608,1635.68,8,204.46,351,20240724,Angers
U09328,5519.17,14,394.2264285714286,271,20241111,Lille
U08561,10620.45,11,965.4954545454547,326,20240608,Nantes
U05517,1958.27,7,279.7528571428571,640,20220419,Saint-Etienne
U06386,4000.5199999999995,13,307.73230769230764,287,20240220,Grenoble
U01950,1002.99,7,143.28428571428572,303,20220615,Lille
U04876,273.49,5,54.698,286,20230401,Paris
U03541,5141.799999999999,8,642.7249999999999,316,20230518,Paris
U07309,3144.58,6,524.0966666666667,462,20241001,Toulon
U03077,325.54999999999995,6,54.258333333333326,489,20220212,Strasbourg
U02093,810.6599999999999,9,90.07333333333332,443,20220522,Montpellier
U03391,4626.469999999999,9,514.0522222222221,296,20230405,Lille
U00404,3203.25,11,291.20454545454544,327,20221111,Villeurbanne
U03462,4762.57,3,1587.5233333333333,384,20220125,Toulouse
U02602,1159.6200000000001,9,128.8466666666667,278,20240630,Angers
U07605,1410.5499999999997,10,141.05499999999998,335,20221201,Saint-Etienne
U02361,4873.179999999999,6,812.1966666666666,495,20230403,Saint-Etienne
U05774,851.88,7,121.69714285714285,279,20230425,Bordeaux
U05513,5057.76,14,361.2685714285714,340,20220517,Reims
U01394,9513.19,13,731.7838461538462,273,20230523,Lille
U07962,2978.77,14,212.7692857142857,330,20230626,Grenoble
U05108,3911.12,11,355.55636363636364,310,20220123,Reims
U06640,6892.869999999999,12,574.4058333333332,388,20230913,Grenoble
U02341,7950.44,14,567.8885714285714,306,20240825,Angers
U08452,2098.36,8,262.295,338,20220926,Dijon
U00415,9915.02,14,708.2157142857143,305,20230109,Angers
U02350,8937.740000000002,13,687.5184615384617,368,20220709,Bordeaux
U02716,5214.3,5,1042.8600000000001,354,20240115,Strasbourg
U04016,5429.1,12,452.425,291,20230726,Angers
U07430,3333.25,10,333.325,268,20230522,Paris
U00785,1005.3599999999999,6,167.55999999999997,307,20220830,Villeurbanne
U08332,5945.1,7,849.3000000000001,283,20220613,Le Havre
U07999,2996.92,15,199.79466666666667,294,20220901,Nice
U08620,10497.300000000001,11,954.3000000000001,278,20231106,Lille
U09165,1328.37,18,73.79833333333333,402,20230813,Strasbourg
U01325,6256.21,9,695.1344444444444,323,20231022,Villeurbanne
U08118,6314.630000000001,8,789.3287500000001,315,20231117,Grenoble
U07657,587.7,7,83.95714285714287,451,20230906,Nice
U07012,4095.9999999999995,11,372.3636363636363,305,20240615,Grenoble
U03702,2433.05,12,202.7541666666667,374,20220304,Villeurbanne
U04659,7460.46,11,678.2236363636364,326,20240504,Saint-Etienne
U01271,1127.7700000000002,15,75.18466666666669,413,20230523,Le Havre
U03616,2913.4300000000003,7,416.20428571428573,349,20220115,Bordeaux
U04924,1964.5300000000002,11,178.5936363636364,340,20240303,Grenoble
U08111,3701.93,8,462.74125,398,20231024,Saint-Etienne
U01308,648.95,8,81.11875,574,20240618,Dijon
U03893,3203.82,11,291.25636363636363,268,20230411,Dijon
U02369,3417.2300000000005,15,227.81533333333337,348,20230116,Nîmes
U02327,6124.740000000001,11,556.7945454545455,321,20220523,Nantes
U08398,6554.45,11,595.8590909090909,392,20240309,Lyon
U05322,1176.7199999999998,11,106.97454545454544,314,20230730,Villeurbanne
U08147,5721.0199999999995,9,635.6688888888889,325,20220415,Marseille
U05560,3883.21,9,431.46777777777777,347,20241013,Nîmes
U08399,6460.1,8,807.5125,413,20240422,Bordeaux
U09451,2622.0299999999997,12,218.50249999999997,306,20221112,Strasbourg
U04648,6077.969999999999,13,467.5361538461538,278,20221012,Lyon
U02915,3593.1400000000003,15,239.5426666666667,364,20241028,Bordeaux
U02691,452.0400000000001,5,90.40800000000002,272,20241020,Nîmes
U04910,1376.4299999999998,14,98.31642857142856,279,20220722,Nantes
U00183,2130.3700000000003,13,163.87461538461542,393,20220831,Reims
U09116,2724.79,9,302.75444444444446,320,20220406,Nice
U09180,4475.360000000001,4,1118.8400000000001,571,20220604,Villeurbanne
U09872,5411.639999999999,17,318.33176470588234,340,20240331,Marseille
U04866,4500.849999999999,17,264.75588235294117,273,20240419,Toulon
U00624,805.07,5,161.014,268,20220829,Toulon
U07455,8764.87,12,730.4058333333334,268,20220918,Reims
U00943,1042.8,11,94.8,312,20221001,Lille
U09793,2686.25,7,383.75,318,20240104,Grenoble
U02999,2013.3600000000001,9,223.70666666666668,393,20240603,Angers
U08701,2131.68,8,266.46,402,20240129,Lille
U09110,1407.8899999999999,9,156.4322222222222,318,20240627,Dijon
U00246,752.5100000000001,5,150.502,565,20220507,Reims
U06539,2899.82,11,263.62,279,20220305,Bordeaux
U08760,4146.25,9,460.69444444444446,293,20230410,Toulouse
U03150,1875.89,8,234.48625,394,20240930,Dijon
U08041,6566.6900000000005,8,820.8362500000001,407,20230603,Villeurbanne
U01079,4601.450000000001,7,657.3500000000001,280,20240712,Montpellier
U06255,2558.54,5,511.70799999999997,292,20240513,Toulouse
U04588,4591.92,5,918.384,343,20230306,Toulouse
U05736,2247.1500000000005,11,204.2863636363637,273,20240712,Montpellier
U07362,1758.24,7,251.17714285714285,553,20230404,Angers
U00524,5231.39,10,523.139,292,20240808,Nice
U06629,6633.04,14,473.7885714285714,311,20220502,Paris
U05759,1499.24,11,136.29454545454544,428,20231016,Lille
U01983,3144.24,8,393.03,526,20230325,Toulon
U01386,846.22,9,94.02444444444444,400,20231230,Montpellier
U07322,7767.72,12,647.3100000000001,267,20221015,Bordeaux
U03809,1650.57,16,103.160625,301,20220212,Angers
U07441,4620.38,8,577.5475,399,20221111,Paris
U01429,3821.72,10,382.17199999999997,286,20230410,Nîmes
U03545,4957.4400000000005,13,381.3415384615385,336,20240824,Toulon
U08730,5152.99,13,396.38384615384615,269,20220414,Angers
U02376,2203.98,11,200.3618181818182,411,20221119,Paris
U03274,1387.35,7,198.19285714285712,377,20230827,Dijon
U09026,12962.509999999998,11,1178.4099999999999,289,20220503,Nice
U03068,2824.81,10,282.481,343,20220318,Lyon
U06176,4346.68,7,620.9542857142858,316,20221121,Angers
U09354,5395.65,9,599.5166666666667,340,20240107,Angers
U09584,3068.06,11,278.9145454545455,289,20240621,Angers
U03788,4376.91,10,437.691,325,20231102,Le Havre
U05550,4076.7099999999996,11,370.60999999999996,317,20241106,Toulouse
U05923,8117.87,10,811.787,284,20230921,Angers
U04031,2685.17,13,206.55153846153846,292,20240225,Dijon
U00501,15170.240000000002,10,1517.0240000000001,338,20230306,Dijon
U08385,4240.17,11,385.47,347,20221021,Rennes
U04194,1130.93,9,125.6588888888889,357,20220110,Saint-Etienne
U06940,3656.53,15,243.7686666666667,267,20240317,Dijon
U04527,5684.1,12,473.675,309,20240501,Villeurbanne
U09789,6673.47,6,1112.2450000000001,329,20240329,Marseille
U08781,844.29,9,93.81,546,20240405,Marseille
U04090,4574.5599999999995,7,653.5085714285714,273,20231124,Lyon
U01826,3886.92,6,647.82,292,20241014,Lille
U05191,757.53,6,126.255,499,20220911,Lyon
U01800,3850.16,10,385.01599999999996,271,20240305,Lille
U08847,3839.4400000000005,10,383.9440000000001,271,20240711,Rennes
U07066,2290.34,12,190.86166666666668,321,20220219,Saint-Etienne
U06782,2248.5899999999997,7,321.22714285714284,427,20220201,Marseille
U01043,3620.4700000000003,12,301.7058333333334,286,20230313,Paris
U03434,2479.13,13,190.7023076923077,277,20220122,Angers
U01280,2497.96,9,277.55111111111114,371,20241119,Bordeaux
U08419,744.36,6,124.06,318,20220704,Montpellier
U03885,729.0999999999999,4,182.27499999999998,484,20240805,Dijon
U02459,2005.78,9,222.86444444444444,295,20230428,Grenoble
U03855,2368.2799999999997,14,169.16285714285712,420,20230512,Nantes
U05495,2642.8199999999997,11,240.2563636363636,285,20240716,Lille
U05864,8221.210000000001,11,747.3827272727274,304,20231012,Nantes
U01384,5461.03,6,910.1716666666666,344,20230416,Grenoble
U09313,8907.21,6,1484.5349999999999,269,20240712,Villeurbanne
U04983,1177.3500000000001,6,196.22500000000002,312,20220312,Grenoble
U00364,4959.28,17,291.72235294117644,292,20230222,Nice
U06200,6062.139999999999,13,466.3184615384615,287,20240117,Toulon
